order,pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,sale_type,sale_condition,sale_price,house_age,porch_x_deck,total_bathrooms,sqft_above_ground
1636,527210060,20,RL,86,14157,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1922,GasA,Ex,Y,SBrkr,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,3,676,TA,TA,Y,WD,Normal,NA,2,229,3,1922
1637,527212060,60,RL,98,12328,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1149,GasA,Ex,Y,SBrkr,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3,729,TA,TA,Y,WD,Normal,NA,2,152,4.5,2541
1638,527216080,20,RL,52,17727.75,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2064.25,GasA,Ex,Y,SBrkr,4,1,Gd,8,Typ,2,Gd,Attchd,Fin,3,960,Gd,TA,Y,New,Partial,NA,1,457,3.5,2338
1640,527252050,120,RL,61,8035,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1612,GasA,Ex,Y,SBrkr,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,556,TA,TA,Y,WD,Normal,NA,1,164,3,1612
1641,527252070,20,RL,60,8089,Pave,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1419,GasA,Ex,Y,SBrkr,2,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,567,TA,TA,Y,New,Partial,NA,0,140,3,1419
1643,527256040,20,RL,81,13870,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,PosA,PosA,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1742,GasA,Ex,Y,SBrkr,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,724,TA,TA,Y,New,Partial,NA,1,466,3,2042
1645,527301280,20,RL,NA,10960,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1284,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,Unf,2,480,TA,TA,Y,COD,Abnorml,NA,23,192,3,1284
1646,527302020,80,RL,78,12090,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,585,GasA,Ex,Y,SBrkr,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,477,TA,TA,Y,WD,Abnorml,NA,23,527,3.5,1868
1648,527302090,20,RL,93,12299,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1529,GasA,TA,Y,SBrkr,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,663,TA,TA,Y,WD,Normal,NA,29,0,3,1664
1650,527325110,60,RL,92,11952,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,Mansard,WdShake,WdShing,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,808,GasA,TA,Y,SBrkr,3,1,TA,8,Typ,1,Gd,Attchd,RFn,2,534,TA,TA,Y,WD,Normal,NA,30,276,2.5,1969
1653,527328050,20,RL,79,11850,Pave,Reg,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1153,GasA,TA,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,Fin,2,495,TA,TA,Y,WD,Normal,NA,23,307,2,1177
1654,527353080,60,RL,80,11584,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Rec,539,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,1,TA,Attchd,RFn,2,550,TA,TA,Y,WD,Normal,NA,28,304,2.5,1725
1660,527359080,60,RL,NA,12384,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,793,GasA,TA,Y,SBrkr,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,550,TA,TA,Y,WD,Normal,NA,31,365,2.5,1935
1666,527403310,20,RL,63,9457,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,925,GasA,TA,Y,SBrkr,3,1,TA,7,Min2,0,none,Detchd,Unf,2,576,TA,TA,Y,WD,Normal,NA,37,252,2,1422
1672,527425140,20,RL,60,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,"NAmes",Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,TA,TA,No,ALQ,Unf,864,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,Unf,2,528,TA,TA,Y,WD,Normal,NA,36,0,1,864
1673,527427090,120,RH,34,4058,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,TwnhsE,SFoyer,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,Av,GLQ,LwQ,723,GasA,Ex,Y,SBrkr,1,1,TA,4,Typ,0,none,Attchd,Fin,1,367,TA,TA,Y,WD,Normal,NA,9,160,2,767
1674,527427160,120,RH,33,4113,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1337,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,1,TA,Attchd,Fin,2,511,TA,TA,Y,WD,Normal,NA,6,204,2,1337
1675,527427200,120,RH,26,10943,Pave,IR2,Lvl,AllPub,FR2,Gtl,"NAmes",Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1405,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,1,TA,Attchd,Fin,2,522,TA,TA,Y,WD,Normal,NA,10,68,3,1337
1676,527450030,160,RM,21,2205,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,525,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,1,264,TA,TA,Y,WD,Normal,NA,34,144,1.5,1092
1678,527450220,160,RM,21,2058,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,672,GasA,Ex,Y,SBrkr,4,1,Ex,7,Typ,0,none,Detchd,Unf,1,264,TA,TA,Y,WD,Normal,NA,34,28,1.5,1218
1682,527453010,160,RL,24,2308,Pave,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,804,GasA,TA,Y,SBrkr,3,1,Gd,7,Typ,1,TA,Detchd,Unf,2,440,TA,TA,Y,WD,Normal,NA,31,48,3.5,1548
1686,528102090,20,RL,90,11694,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1822,GasA,Ex,Y,SBrkr,3,1,Gd,9,Typ,1,Gd,Attchd,Unf,3,774,TA,TA,Y,New,Partial,NA,0,368,2,1828
1692,528106050,60,RL,107,13641,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1934,GasA,Ex,Y,SBrkr,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,3,960,TA,TA,Y,New,Partial,NA,0,326,3.5,2656
1693,528106060,60,RL,110,13440,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1108,GasA,Ex,Y,SBrkr,4,1,Ex,11,Typ,1,Gd,BuiltIn,Fin,3,670,TA,TA,Y,New,Partial,NA,1,159,2.5,2550
1694,528106110,20,RL,105,15431,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1994,GasA,Ex,Y,SBrkr,2,1,Ex,7,Typ,2,Gd,Attchd,Fin,3,878,TA,TA,Y,WD,Normal,NA,2,428,3.5,2046
1696,528110040,20,RL,107,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2064.25,GasA,Ex,Y,SBrkr,3,1,Ex,8,Typ,2,Ex,Attchd,Fin,3,932,TA,TA,Y,New,Partial,NA,0,158,3,2552
1701,528118040,60,RL,118,13654,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,1704,GasA,Ex,Y,SBrkr,4,1,Ex,9,Typ,1,Ex,BuiltIn,Fin,3,814,TA,TA,Y,WD,Normal,NA,2,337,2.5,2670
1705,528142050,60,RL,82,9709,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,918,GasA,Ex,Y,SBrkr,3,1,Ex,8,Typ,2,Gd,BuiltIn,Fin,3,786,TA,TA,Y,New,Partial,NA,0,276,3.5,2100
1707,528150040,20,RL,94,13615,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1802,GasA,Ex,Y,SBrkr,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,843,TA,TA,Y,WD,Normal,NA,1,263,2.5,1802
1711,528168040,60,RL,93,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1181,GasA,Ex,Y,SBrkr,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3,656,TA,TA,Y,WD,Normal,NA,4,204,2.5,2374
1713,528172050,20,RL,70,9926,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1614,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,3,878,TA,TA,Y,WD,Normal,NA,2,138,3,1614
1715,528172075,60,RL,92,10732,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1298,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,BuiltIn,RFn,3,876,TA,TA,Y,New,Partial,NA,1,40,2.5,1828
1716,528174010,120,RL,61,7577,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1362,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,460,TA,TA,Y,WD,Normal,NA,2,220,2,1362
1718,528174030,120,RL,34,3903,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1302,GasA,Ex,Y,SBrkr,1,1,Gd,5,Typ,1,Gd,Attchd,RFn,2,631,TA,TA,Y,WD,Normal,NA,2,160,2.5,1302
1726,528186190,120,RL,48,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1324,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,550,TA,TA,Y,New,Partial,NA,1,38,2,1324
1727,528188160,120,RL,48,3242,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1405,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,478,TA,TA,Y,WD,Normal,NA,4,172,3,1405
1734,528221050,20,RL,88,12216,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,1326,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,Fin,2,388,TA,TA,Y,WD,Normal,NA,2,143,3,1326
1735,528221090,60,RL,65,9018,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,728,GasA,Ex,Y,SBrkr,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,400,TA,TA,Y,New,Partial,NA,0,124,2.5,1456
1737,528222040,20,RL,73,8899,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1340,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,Fin,2,396,TA,TA,Y,New,Partial,NA,0,130,2,1340
1738,528222050,60,RL,73,8499,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,616,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2,432,TA,TA,Y,New,Partial,NA,1,36,2.5,1412
1739,528222060,60,RL,72,8229,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,752,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,Fin,2,440,TA,TA,Y,New,Partial,NA,0,132,2.5,1504
1745,528228555,20,RL,53,3710,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1266,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,388,TA,TA,Y,New,Partial,NA,0,116,2,1266
1753,528250070,60,RL,63,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847,GasA,Ex,Y,SBrkr,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,434,TA,TA,Y,WD,Normal,NA,4,48,2.5,1948
1755,528275110,60,RL,NA,8740,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,854,GasA,Ex,Y,SBrkr,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,435,TA,TA,Y,WD,Normal,NA,5,312,2.5,1995
1757,528280150,80,RL,76,9967,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,384,GasA,Ex,Y,SBrkr,3,1,TA,8,Typ,1,TA,BuiltIn,RFn,2,400,TA,TA,Y,WD,Normal,NA,7,100,2.5,1430
1760,528294010,60,RL,59,9649,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,941,GasA,Ex,Y,SBrkr,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,460,TA,TA,Y,WD,Normal,NA,8,502,2.5,1644
1764,528327060,20,RL,NA,11400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2064.25,GasA,Ex,Y,SBrkr,2,1,Ex,8,Typ,2,Gd,Attchd,RFn,3,804,TA,TA,Y,WD,Normal,NA,6,454,3.5,2633
1767,528348030,60,RL,83,10790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1066,GasA,Ex,Y,SBrkr,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,3,600,TA,TA,Y,WD,Normal,NA,9,158,2.5,2385
1768,528351010,60,RL,104,17727.75,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,Gable,WdShngl,HdBoard,HdBoard,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2064.25,GasA,Ex,Y,SBrkr,4,1,Ex,10,Typ,2,Ex,Attchd,Fin,3,832,TA,TA,Y,WD,Normal,NA,13,432,4,2670
1774,528366070,60,RL,88,11762,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1105,GasA,Ex,Y,SBrkr,4,1,Gd,9,Typ,1,TA,Attchd,RFn,2,517,TA,TA,Y,WD,Normal,NA,15,209,3.5,2202
1778,528429090,20,RL,84,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,ImStucc,Stone,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,1905,GasA,Ex,Y,SBrkr,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,788,TA,TA,Y,WD,Normal,NA,1,191,2,1905
1779,528429110,20,RL,49,15256,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1485,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,Unf,3,754,TA,TA,Y,WD,Normal,NA,0,328,3,1464
1794,528456190,20,FV,72,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1338,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,RFn,2,598,TA,TA,Y,New,Partial,NA,0,141,2,1338
1796,528458080,60,FV,72,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,896,GasA,Ex,Y,SBrkr,3,1,Gd,8,Typ,0,none,Attchd,Fin,2,590,TA,TA,Y,New,Partial,NA,0,280,2.5,1792
1800,528458150,60,FV,112,12217,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,WdShing,Wd Shng,None,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,955,GasA,Ex,Y,SBrkr,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,880,TA,TA,Y,New,Partial,NA,0,295,3.5,1880
1801,528477020,20,FV,84,11096,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1656,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,3,826,TA,TA,Y,WD,Normal,NA,1,146,2,1656
1807,531363020,20,RL,63,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,1100,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,0,none,none,none,0,0,none,none,Y,New,Partial,NA,1,136,1.5,1100
1810,531376060,20,RL,65,7441,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1461,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,2,566,TA,TA,Y,WD,Normal,NA,1,32,2,1486
1811,531380110,60,RL,70,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,928,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,2,471,TA,TA,Y,WD,Normal,NA,13,387,3,1721
1812,531384070,60,RL,NA,11613,Pave,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,864,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,2,492,TA,TA,Y,WD,Normal,NA,14,229,2.5,1820
1814,531385130,20,RL,NA,16196,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1482,GasA,Ex,Y,SBrkr,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,2,514,TA,TA,Y,WD,Normal,NA,9,427,3,1494
1818,531477040,90,RH,60,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,Slab,none,none,none,none,none,0,GasA,TA,Y,SBrkr,4,2,TA,10,Typ,2,TA,Detchd,Unf,2,630,TA,TA,Y,WD,Normal,NA,30,0,2,2020
1821,532354060,20,RL,70,7420,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,1057,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Fin,2,576,TA,TA,Y,WD,Normal,NA,45,0,1,1057
1822,532354070,20,RL,NA,7758,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,999,GasA,Gd,Y,SBrkr,3,1,Gd,6,Typ,0,none,Detchd,Unf,1,264,TA,TA,Y,WD,Normal,NA,45,132,2,999
1823,532376040,20,RL,85,6970,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1040,GasA,TA,Y,SBrkr,3,1,Fa,5,Typ,0,none,Attchd,RFn,2,544,TA,TA,Y,WD,Normal,NA,46,168,2.5,1120
1824,532376090,20,RL,40,13673,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1140,GasA,TA,Y,SBrkr,3,1,TA,8,Min2,1,TA,Attchd,RFn,1,349,TA,TA,Y,WD,Normal,NA,45,30,1.5,1696
